2019-10-08 16:00:30,1.0
2019-10-08 16:00:31,1.0
2019-10-08 16:00:40,1.0
2019-10-08 16:00:44,1.0
2019-10-08 16:00:49,1.0
2019-10-08 16:01:06,1.0
2019-10-08 16:01:11,1.0
2019-10-08 16:01:14,1.0
2019-10-08 16:01:16,1.0
2019-10-08 16:01:19,1.0
2019-10-08 16:01:20,1.0
2019-10-08 16:01:23,1.0
2019-10-08 16:01:26,1.0
2019-10-08 16:01:32,1.0
2019-10-08 16:01:36,1.0
2019-10-08 16:01:38,1.0
2019-10-08 16:01:41,1.0
2019-10-08 16:01:43,1.0
2019-10-08 16:02:05,1.0
2019-10-08 16:02:09,1.0
2019-10-08 16:02:24,1.0
2019-10-08 16:02:37,1.0
2019-10-08 16:02:40,1.0
2019-10-08 16:02:44,1.0
2019-10-08 16:02:47,1.0
2019-10-08 16:02:49,1.0
2019-10-08 16:02:51,1.0
2019-10-08 16:02:54,1.0
2019-10-08 16:02:55,1.0
2019-10-08 16:02:57,1.0
2019-10-08 16:03:00,1.0
2019-10-08 16:03:09,1.0
2019-10-08 16:03:16,1.0
2019-10-08 16:03:20,1.0
2019-10-08 16:03:24,1.0
2019-10-08 16:03:25,1.0
2019-10-08 16:03:26,1.0
2019-10-08 16:03:28,1.0
2019-10-08 16:03:29,1.0
2019-10-08 16:03:31,1.0
2019-10-08 16:03:33,1.0
2019-10-08 16:03:36,1.0
2019-10-08 16:03:38,1.0
2019-10-08 16:03:43,1.0
2019-10-08 16:03:54,1.0
2019-10-08 16:04:13,1.0
2019-10-08 16:04:16,1.0
2019-10-08 16:04:17,1.0
2019-10-08 16:04:25,1.0
2019-10-08 16:04:32,1.0
2019-10-08 16:04:43,1.0
2019-10-08 16:04:45,1.0
2019-10-08 16:04:51,1.0
2019-10-08 16:04:53,1.0
2019-10-08 16:04:55,1.0
2019-10-08 16:04:57,1.0
2019-10-08 16:04:59,1.0
2019-10-08 16:05:01,1.0
2019-10-08 16:05:04,1.0
2019-10-08 16:05:07,1.0
2019-10-08 16:05:17,1.0
2019-10-08 16:05:26,1.0
2019-10-08 16:05:29,1.0
2019-10-08 16:05:32,1.0
2019-10-08 16:05:35,1.0
2019-10-08 16:05:37,1.0
2019-10-08 16:05:39,1.0
2019-10-08 16:05:41,1.0
2019-10-08 16:05:43,1.0
2019-10-08 16:05:45,1.0
2019-10-08 16:05:53,1.0
2019-10-08 16:05:59,1.0
2019-10-08 16:06:01,1.0
2019-10-08 16:06:08,1.0
2019-10-08 16:06:14,1.0
2019-10-08 16:06:48,1.0
2019-10-08 16:06:50,1.0
2019-10-08 16:06:52,1.0
2019-10-08 16:06:55,1.0
2019-10-08 16:06:57,1.0
2019-10-08 16:06:59,1.0
2019-10-08 16:07:01,1.0
2019-10-08 16:07:03,1.0
2019-10-08 16:07:06,1.0
2019-10-08 16:07:08,1.0
2019-10-08 16:07:10,1.0
2019-10-08 16:07:12,1.0
2019-10-08 16:07:15,1.0
2019-10-08 16:07:18,1.0
2019-10-08 16:07:20,1.0
2019-10-08 16:07:23,1.0
2019-10-08 16:07:25,1.0
2019-10-08 16:07:27,1.0
2019-10-08 16:07:29,1.0
2019-10-08 16:07:32,1.0
2019-10-08 16:07:35,1.0
2019-10-08 16:07:38,1.0
2019-10-08 16:07:49,1.0
2019-10-08 16:07:53,1.0
2019-10-08 16:07:55,1.0
2019-10-08 16:07:57,1.0
2019-10-08 16:07:58,1.0
2019-10-08 16:08:01,1.0
2019-10-08 16:08:04,1.0
2019-10-08 16:08:06,1.0
2019-10-08 16:08:08,1.0
2019-10-08 16:08:22,1.0
2019-10-08 16:08:45,1.0
2019-10-08 16:08:50,1.0
2019-10-08 16:08:52,1.0
2019-10-08 16:08:54,1.0
2019-10-08 16:09:10,1.0
2019-10-08 16:09:14,1.0
2019-10-08 16:09:17,1.0
2019-10-08 16:09:27,1.0
2019-10-08 16:09:35,1.0
2019-10-08 16:09:37,1.0
2019-10-08 16:09:39,1.0
2019-10-08 16:09:42,1.0
2019-10-08 16:09:44,1.0
2019-10-08 16:09:47,1.0
2019-10-08 16:09:50,1.0
2019-10-08 16:09:51,1.0
2019-10-08 16:09:53,1.0
2019-10-08 16:09:56,1.0
2019-10-08 16:09:58,1.0
2019-10-08 16:10:00,1.0
2019-10-08 16:10:02,1.0
2019-10-08 16:10:05,1.0
2019-10-08 16:10:09,1.0
2019-10-08 16:10:13,1.0
2019-10-08 16:10:41,1.0
2019-10-08 16:10:45,1.0
2019-10-08 16:10:53,1.0
2019-10-08 16:10:55,1.0
2019-10-08 16:11:00,1.0
2019-10-08 16:11:09,1.0
2019-10-08 16:11:13,1.0
2019-10-08 16:11:18,1.0
2019-10-08 16:11:20,1.0
2019-10-08 16:11:28,1.0
2019-10-08 16:11:30,1.0
2019-10-08 16:11:44,1.0
2019-10-08 16:12:14,1.0
2019-10-08 16:12:31,1.0
2019-10-08 16:12:41,1.0
2019-10-08 16:12:53,1.0
2019-10-08 16:13:13,1.0
2019-10-08 16:13:16,1.0
2019-10-08 16:13:18,1.0
2019-10-08 16:13:22,1.0
2019-10-08 16:13:24,1.0
2019-10-08 16:13:26,1.0
